index,SEND_SPG_INNB,REC_SPG_INNB,DL_GD_LCLS_NM,DL_GD_MCLS_NM,INVC_CONT
16508,5.013E+15,4.141E+15,식품,농산물,5
16509,5.013E+15,4.825E+15,식품,농산물,5
16510,5.013E+15,4.1195E+15,식품,농산물,3
16511,5.013E+15,4.167E+15,식품,농산물,3
16512,5.013E+15,4.3113E+15,식품,농산물,3
16513,5.013E+15,3.114E+15,식품,농산물,13
16514,5.013E+15,1.171E+15,식품,농산물,4
16515,5.013E+15,1.168E+15,식품,농산물,16
16516,5.013E+15,4.3113E+15,식품,농산물,3
16517,5.013E+15,4.729E+15,식품,농산물,5
16518,5.013E+15,4.315E+15,식품,농산물,6
16519,5.013E+15,3.02E+15,식품,농산물,5
16520,5.013E+15,2.632E+15,식품,농산물,6
16521,1.111E+15,5.011E+15,여행/문화,문화컨텐츠,5
16522,1.114E+15,5.013E+15,식품,가공식품,75
16523,1.117E+15,5.013E+15,디지털/가전,기타디지털/가전,3
16524,1.117E+15,5.013E+15,디지털/가전,기타디지털/가전,3
16525,1.126E+15,5.013E+15,식품,가공식품,7
16526,1.153E+15,5.011E+15,식품,건강식품,6
16527,1.165E+15,5.011E+15,식품,가공식품,4
16528,1.165E+15,5.011E+15,생활/건강,문구/사무용품,5
16529,2.723E+15,5.011E+15,식품,농산물,3
16530,3.02E+15,5.011E+15,생활/건강,생활용품,3
16531,3.023E+15,5.011E+15,생활/건강,생활용품,10
16532,3.023E+15,5.011E+15,생활/건강,건강용품,3
16533,3.023E+15,5.011E+15,생활/건강,생활용품,5
16534,4.1115E+15,5.013E+15,식품,냉동/간편조리식품,6
16535,4.1133E+15,5.011E+15,디지털/가전,기타디지털/가전,4
16536,4.136E+15,5.013E+15,생활/건강,반려동물,4
16537,4.136E+15,5.011E+15,생활/건강,반려동물,4
16538,4.141E+15,5.011E+15,식품,건강식품,3
16539,4.141E+15,5.011E+15,생활/건강,건강용품,6
16540,4.141E+15,5.011E+15,화장품/미용,스킨케어,3
16541,4.1461E+15,5.011E+15,생활/건강,문구/사무용품,17
16542,4.1461E+15,5.011E+15,생활/건강,주방용품,3
16543,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,3
16544,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,5
16545,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,3
16546,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,3
16547,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,7
16548,4.148E+15,5.013E+15,여행/문화,문화컨텐츠,3
16549,4.148E+15,5.011E+15,식품,건강식품,3
16550,4.148E+15,5.011E+15,생활/건강,음반,3
16551,4.157E+15,5.011E+15,식품,음료,4
16552,4.157E+15,5.011E+15,식품,수산,4
16553,4.159E+15,5.011E+15,식품,건강식품,3
16554,4.159E+15,5.011E+15,생활/건강,생활용품,5
16555,4.159E+15,5.011E+15,생활/건강,생활용품,3
16556,4.18E+15,5.011E+15,여행/문화,문화컨텐츠,3
16557,4.211E+15,5.011E+15,식품,과자,15
16558,4.3113E+15,5.011E+15,생활/건강,생활용품,4
16559,4.3113E+15,5.011E+15,생활/건강,생활용품,3
16560,4.377E+15,5.011E+15,식품,기타식품,5
16561,4.573E+15,5.011E+15,식품,가공식품,4
16562,4.579E+15,5.013E+15,식품,축산,3
16563,4.683E+15,5.013E+15,식품,가공식품,5
16564,4.683E+15,5.013E+15,패션의류,기타패션의류,4
16565,4.723E+15,5.011E+15,식품,음료,3
16566,4.729E+15,5.013E+15,식품,음료,3
16567,4.785E+15,5.011E+15,생활/건강,주방용품,5
16568,5.011E+15,1.111E+15,식품,농산물,3
16569,5.011E+15,1.111E+15,식품,농산물,6
16570,5.011E+15,1.135E+15,식품,농산물,5
16571,5.011E+15,1.135E+15,식품,농산물,3
16572,5.011E+15,1.141E+15,식품,농산물,3
16573,5.011E+15,1.159E+15,식품,농산물,3
16574,5.011E+15,1.162E+15,식품,농산물,3
16575,5.011E+15,1.165E+15,식품,농산물,3
16576,5.011E+15,1.171E+15,식품,농산물,3
16577,5.011E+15,2.635E+15,식품,농산물,3
16578,5.011E+15,2.635E+15,식품,농산물,3
16579,5.011E+15,2.638E+15,식품,농산물,6
16580,5.011E+15,2.726E+15,식품,농산물,3
16581,5.011E+15,2.726E+15,식품,농산물,3
16582,5.011E+15,2.8237E+15,식품,농산물,3
16583,5.011E+15,2.826E+15,식품,농산물,3
16584,5.011E+15,3.114E+15,식품,농산물,5
16585,5.011E+15,3.114E+15,식품,농산물,4
16586,5.011E+15,4.1117E+15,식품,농산물,4
16587,5.011E+15,4.1117E+15,식품,농산물,3
16588,5.011E+15,4.115E+15,식품,농산물,4
16589,5.011E+15,4.1195E+15,식품,농산물,4
16590,5.011E+15,4.1273E+15,식품,농산물,5
16591,5.011E+15,4.1287E+15,식품,농산물,3
16592,5.011E+15,4.136E+15,식품,농산물,3
16593,5.011E+15,4.137E+15,식품,농산물,3
16594,5.011E+15,4.139E+15,식품,농산물,3
16595,5.011E+15,4.1463E+15,식품,농산물,3
16596,5.011E+15,4.1463E+15,식품,농산물,4
16597,5.011E+15,4.1465E+15,식품,농산물,4
16598,5.011E+15,4.159E+15,식품,농산물,4
16599,5.011E+15,4.159E+15,식품,농산물,3
16600,5.011E+15,4.163E+15,식품,농산물,3
16601,5.011E+15,4.221E+15,식품,농산물,4
16602,5.011E+15,4.276E+15,식품,농산물,3
16603,5.011E+15,4.3745E+15,식품,농산물,3
16604,5.011E+15,4.375E+15,식품,농산물,3
16605,5.011E+15,4.4133E+15,식품,농산물,4
16606,5.011E+15,4.476E+15,식품,농산물,3
16607,5.011E+15,4.5113E+15,식품,농산물,3
16608,5.011E+15,4.611E+15,식품,농산물,3
16609,5.011E+15,4.7113E+15,식품,농산물,3
16610,5.011E+15,4.825E+15,식품,농산물,3
16611,5.011E+15,1.15E+15,식품,농산물,3
16612,5.011E+15,2.92E+15,식품,농산물,3
16613,5.011E+15,3.014E+15,식품,농산물,3
16614,5.011E+15,4.1117E+15,식품,농산물,4
16615,5.011E+15,4.5111E+15,식품,농산물,5
16616,5.011E+15,4.729E+15,식품,농산물,6
16617,5.011E+15,4.872E+15,식품,농산물,3
16618,5.011E+15,4.729E+15,식품,가공식품,3
16619,5.011E+15,4.1113E+15,식품,농산물,3
16620,5.011E+15,4.1135E+15,식품,농산물,3
16621,5.011E+15,4.3111E+15,식품,농산물,7
16622,5.011E+15,1.111E+15,식품,농산물,5
16623,5.011E+15,2.641E+15,식품,농산물,7
16624,5.011E+15,2.723E+15,식품,농산물,3
16625,5.011E+15,4.4133E+15,식품,농산물,3
16626,5.011E+15,1.132E+15,식품,농산물,4
16627,5.011E+15,4.7113E+15,식품,농산물,3
16628,5.011E+15,4.1281E+15,식품,농산물,4
16629,5.011E+15,4.571E+15,식품,농산물,3
16630,5.011E+15,4.721E+15,식품,농산물,4
16631,5.011E+15,4.725E+15,식품,농산물,3
16632,5.011E+15,1.138E+15,식품,농산물,7
16633,5.011E+15,4.677E+15,식품,건강식품,3
16634,5.011E+15,4.122E+15,식품,수산,3
16635,5.011E+15,4.686E+15,식품,음료,4
16636,5.011E+15,1.135E+15,식품,농산물,4
16637,5.011E+15,1.156E+15,식품,농산물,3
16638,5.011E+15,4.623E+15,식품,농산물,3
16639,5.011E+15,4.8129E+15,식품,농산물,3
16640,5.011E+15,1.153E+15,식품,수산,5
16641,5.011E+15,3.017E+15,식품,수산,3
16642,5.011E+15,4.15E+15,식품,농산물,3
16643,5.011E+15,4.159E+15,식품,농산물,3
16644,5.011E+15,4.159E+15,식품,가공식품,3
16645,5.011E+15,4.213E+15,식품,수산,3
16646,5.011E+15,4.1113E+15,식품,농산물,6
16647,5.011E+15,4.5111E+15,패션의류,기타패션의류,4
16648,5.011E+15,4.1135E+15,식품,음료,3
16649,5.011E+15,2.8237E+15,식품,농산물,3
16650,5.011E+15,4.1273E+15,식품,농산물,3
16651,5.011E+15,4.155E+15,식품,가공식품,16
16652,5.011E+15,1.144E+15,식품,축산,39
16653,5.011E+15,5.011E+15,식품,농산물,3
16654,5.011E+15,1.165E+15,식품,음료,3
16655,5.011E+15,4.277E+15,식품,기타식품,3
16656,5.011E+15,1.153E+15,식품,농산물,4
16657,5.011E+15,2.671E+15,식품,농산물,4
16658,5.011E+15,1.141E+15,식품,농산물,3
16659,5.011E+15,4.729E+15,식품,농산물,3
16660,5.011E+15,1.132E+15,식품,농산물,3
16661,5.011E+15,2.644E+15,식품,농산물,3
16662,5.011E+15,4.723E+15,식품,농산물,3
16663,5.011E+15,4.161E+15,식품,농산물,5
16664,5.011E+15,4.1195E+15,식품,농산물,3
16665,5.011E+15,4.7111E+15,식품,농산물,3
16666,5.011E+15,3.12E+15,식품,농산물,6
16667,5.011E+15,4.1271E+15,식품,농산물,5
16668,5.011E+15,2.8245E+15,식품,농산물,3
16669,5.011E+15,2.826E+15,식품,농산물,3
16670,5.011E+15,4.882E+15,식품,농산물,3
16671,5.011E+15,2.623E+15,식품,농산물,4
16672,5.011E+15,3.12E+15,식품,축산,6
16673,5.011E+15,1.129E+15,생활/건강,음반,4
16674,5.011E+15,3.114E+15,생활/건강,음반,3
16675,5.011E+15,4.8125E+15,식품,농산물,4
16676,5.011E+15,4.42E+15,식품,농산물,10
16677,5.011E+15,2.92E+15,식품,농산물,3
16678,5.011E+15,1.174E+15,식품,수산,3
16679,5.011E+15,1.15E+15,식품,농산물,3
16680,5.011E+15,3.017E+15,식품,기타식품,5
16681,5.011E+15,4.725E+15,식품,농산물,3
16682,5.011E+15,1.12E+15,식품,농산물,5
16683,5.011E+15,4.4131E+15,식품,농산물,20
16684,5.011E+15,2.632E+15,식품,농산물,3
16685,5.011E+15,4.211E+15,식품,기타식품,6
16686,5.011E+15,4.684E+15,식품,농산물,3
16687,5.011E+15,4.139E+15,식품,농산물,4
16688,5.011E+15,4.513E+15,식품,음료,4
16689,5.011E+15,2.629E+15,식품,농산물,3
16690,5.011E+15,4.139E+15,식품,농산물,4
16691,5.013E+15,4.719E+15,식품,농산물,5
16692,5.013E+15,4.167E+15,식품,농산물,4
16693,5.013E+15,2.82E+15,식품,농산물,4
16694,5.013E+15,4.8123E+15,식품,농산물,34
16695,5.013E+15,2.644E+15,식품,농산물,6
16696,5.013E+15,4.42E+15,식품,농산물,4
16697,5.013E+15,2.817E+15,식품,농산물,4
16698,5.013E+15,3.12E+15,식품,농산물,4
16699,5.013E+15,4.884E+15,식품,농산물,3
16700,5.013E+15,3.014E+15,식품,농산물,5
16701,5.013E+15,4.1173E+15,식품,농산물,3
16702,5.013E+15,1.111E+15,식품,농산물,4
16703,5.013E+15,1.117E+15,식품,농산물,4
16704,5.013E+15,1.1215E+15,식품,농산물,4
16705,5.013E+15,1.123E+15,식품,농산물,3
16706,5.013E+15,1.144E+15,식품,농산물,5
16707,5.013E+15,1.147E+15,식품,농산물,3
16708,5.013E+15,1.165E+15,식품,농산물,3
16709,5.013E+15,1.171E+15,식품,농산물,4
16710,5.013E+15,2.623E+15,식품,농산물,3
16711,5.013E+15,2.641E+15,식품,농산물,7
16712,5.013E+15,2.714E+15,식품,농산물,3
16713,5.013E+15,2.8185E+15,식품,농산물,6
16714,5.013E+15,3.011E+15,식품,농산물,3
16715,5.013E+15,4.1115E+15,식품,농산물,3
16716,5.013E+15,4.1117E+15,식품,농산물,3
16717,5.013E+15,4.1131E+15,식품,농산물,3
16718,5.013E+15,4.121E+15,식품,농산물,3
16719,5.013E+15,4.122E+15,식품,농산물,3
16720,5.013E+15,4.139E+15,식품,농산물,4
16721,5.013E+15,4.145E+15,식품,농산물,3
16722,5.013E+15,4.1465E+15,식품,농산물,4
16723,5.013E+15,4.157E+15,식품,농산물,3
16724,5.013E+15,1.165E+15,식품,농산물,3
16725,5.013E+15,1.129E+15,식품,농산물,4
16726,5.013E+15,2.914E+15,식품,농산물,3
16727,5.013E+15,4.141E+15,식품,농산물,3
16728,5.013E+15,4.1117E+15,식품,농산물,3
16729,5.013E+15,4.161E+15,식품,농산물,3
16730,5.013E+15,4.4133E+15,식품,농산물,4
16731,5.013E+15,4.1281E+15,식품,농산물,3
16732,5.013E+15,4.792E+15,식품,농산물,9
16733,5.013E+15,5.011E+15,식품,농산물,4
16734,5.013E+15,1.138E+15,식품,농산물,4
16735,5.013E+15,2.8237E+15,식품,농산물,3
16736,5.013E+15,4.1285E+15,식품,농산물,5
16737,5.013E+15,2.726E+15,식품,농산물,3
16738,5.013E+15,1.135E+15,식품,농산물,3
16739,5.013E+15,1.153E+15,식품,농산물,3
16740,5.013E+15,1.162E+15,식품,농산물,4
16741,5.013E+15,2.623E+15,식품,농산물,4
16742,5.013E+15,2.811E+15,식품,농산물,3
16743,5.013E+15,2.82E+15,식품,농산물,3
16744,5.013E+15,4.115E+15,식품,농산물,3
16745,5.013E+15,4.159E+15,식품,농산물,3
16746,5.013E+15,4.223E+15,식품,농산물,5
16747,5.013E+15,4.4131E+15,식품,농산물,4
16748,5.013E+15,4.471E+15,식품,농산물,3
16749,5.013E+15,1.12E+15,식품,농산물,4
16750,5.013E+15,4.8121E+15,식품,농산물,4
16751,5.013E+15,3.02E+15,식품,농산물,3
16752,5.013E+15,4.1281E+15,식품,농산물,4
16753,5.013E+15,4.145E+15,식품,농산물,4
16754,5.013E+15,4.1111E+15,식품,농산물,5
16755,5.013E+15,4.825E+15,식품,농산물,3
16756,5.013E+15,4.1171E+15,식품,농산물,3
16757,5.013E+15,2.632E+15,식품,농산물,3
16758,5.013E+15,1.129E+15,식품,농산물,3
16759,5.013E+15,2.638E+15,식품,농산물,5
16760,5.013E+15,4.159E+15,식품,농산물,4
16761,5.013E+15,4.42E+15,식품,농산물,4
16762,5.013E+15,1.138E+15,식품,농산물,3
16763,5.013E+15,2.82E+15,식품,농산물,3
16764,5.013E+15,3.02E+15,식품,농산물,3
16765,5.013E+15,4.122E+15,식품,농산물,3
16766,5.013E+15,4.161E+15,식품,농산물,3
16767,5.013E+15,4.4133E+15,식품,농산물,3
16768,5.013E+15,4.15E+15,식품,농산물,3
16769,5.013E+15,4.3111E+15,식품,농산물,3
16770,5.013E+15,4.817E+15,식품,가공식품,3
16771,5.013E+15,2.635E+15,식품,농산물,3
16772,5.013E+15,4.136E+15,식품,농산물,3
16773,5.013E+15,5.013E+15,식품,건강식품,10
16774,5.013E+15,4.785E+15,식품,농산물,7
16775,5.013E+15,4.8127E+15,식품,농산물,4
16776,5.013E+15,2.92E+15,식품,농산물,5
16777,5.013E+15,3.611E+15,식품,농산물,3
16778,5.013E+15,4.1115E+15,식품,농산물,7
16779,5.013E+15,4.211E+15,식품,농산물,3
16780,5.013E+15,4.3111E+15,식품,농산물,3
16781,5.013E+15,4.3113E+15,식품,농산물,3
16782,5.013E+15,4.42E+15,식품,농산물,3
16783,5.013E+15,4.691E+15,식품,농산물,5
16784,5.013E+15,4.136E+15,식품,농산물,12
16785,5.013E+15,4.278E+15,식품,농산물,4
16786,5.013E+15,4.784E+15,식품,농산물,8
16787,5.013E+15,4.889E+15,식품,농산물,5
16788,5.013E+15,4.8123E+15,식품,농산물,4
16789,5.013E+15,2.623E+15,식품,농산물,3
16790,5.013E+15,4.159E+15,식품,농산물,3
16791,5.013E+15,4.5113E+15,식품,농산물,3
16792,5.013E+15,2.729E+15,식품,음료,3
16793,5.013E+15,4.1133E+15,식품,농산물,3
16794,5.013E+15,4.579E+15,식품,농산물,5
16795,5.013E+15,4.822E+15,식품,농산물,3
16796,5.013E+15,4.136E+15,식품,농산물,3
16797,5.013E+15,2.647E+15,식품,농산물,3
16798,5.013E+15,2.8245E+15,식품,농산물,10
16799,5.013E+15,4.1173E+15,식품,농산물,3
16800,1.111E+15,5.011E+15,식품,가공식품,3
16801,1.111E+15,5.013E+15,생활/건강,주방용품,4
16802,1.117E+15,5.011E+15,식품,축산,3
16803,1.117E+15,5.011E+15,디지털/가전,기타디지털/가전,4
16804,1.123E+15,5.011E+15,생활/건강,주방용품,4
16805,1.1545E+15,5.013E+15,식품,건강식품,3
16806,1.171E+15,5.013E+15,식품,가공식품,6
16807,2.614E+15,5.013E+15,패션의류,기타패션의류,4
16808,2.644E+15,5.011E+15,식품,기타식품,3
16809,2.717E+15,5.011E+15,식품,음료,4
16810,2.72E+15,5.013E+15,패션의류,기타패션의류,3
16811,2.811E+15,5.011E+15,생활/건강,반려동물,4
16812,3.011E+15,5.011E+15,식품,농산물,8
16813,3.023E+15,5.011E+15,식품,음료,4
16814,4.1195E+15,5.011E+15,생활/건강,주방용품,4
16815,4.1199E+15,5.011E+15,식품,건강식품,3
16816,4.1199E+15,5.011E+15,식품,건강식품,3
16817,4.1271E+15,5.013E+15,식품,과자,3
16818,4.1271E+15,5.013E+15,식품,기타식품,3
16819,4.1285E+15,5.011E+15,여행/문화,문화컨텐츠,10
16820,4.136E+15,5.011E+15,식품,냉동/간편조리식품,3
16821,4.136E+15,5.011E+15,생활/건강,반려동물,4
16822,4.137E+15,5.011E+15,생활/건강,생활용품,3
16823,4.141E+15,5.011E+15,식품,수산,4
16824,4.141E+15,5.011E+15,생활/건강,건강용품,20
16825,4.141E+15,5.011E+15,생활/건강,건강용품,11
16826,4.141E+15,5.011E+15,식품,음료,3
16827,4.145E+15,5.011E+15,식품,기타식품,3
16828,4.145E+15,5.011E+15,생활/건강,주방용품,3
16829,4.1461E+15,5.013E+15,생활/건강,건강용품,4
16830,4.1461E+15,5.011E+15,패션의류,상의,3
16831,4.148E+15,5.013E+15,여행/문화,문화컨텐츠,3
16832,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,3
16833,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,12
16834,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,3
16835,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,4
16836,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,3
16837,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,3
16838,4.148E+15,5.013E+15,여행/문화,문화컨텐츠,5
16839,4.148E+15,5.013E+15,여행/문화,문화컨텐츠,6
16840,4.148E+15,5.013E+15,여행/문화,문화컨텐츠,3
16841,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,4
16842,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,14
16843,4.148E+15,5.011E+15,생활/건강,음반,3
16844,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,5
16845,4.148E+15,5.013E+15,생활/건강,음반,3
16846,4.15E+15,5.011E+15,식품,건강식품,4
16847,4.15E+15,5.011E+15,식품,건강식품,3
16848,4.157E+15,5.011E+15,식품,과자,3
16849,4.157E+15,5.011E+15,식품,가공식품,7
16850,4.157E+15,5.011E+15,식품,농산물,3
16851,4.157E+15,5.011E+15,식품,가공식품,10
16852,4.157E+15,5.011E+15,식품,냉동/간편조리식품,4
16853,4.157E+15,5.011E+15,식품,가공식품,8
16854,4.159E+15,5.011E+15,생활/건강,주방용품,3
16855,4.159E+15,5.011E+15,식품,냉동/간편조리식품,3
16856,4.159E+15,5.011E+15,생활/건강,건강용품,5
16857,4.161E+15,5.011E+15,식품,가공식품,3
16858,4.18E+15,5.013E+15,여행/문화,문화컨텐츠,4
16859,4.282E+15,5.013E+15,식품,음료,10
16860,4.313E+15,5.011E+15,여행/문화,문화컨텐츠,3
16861,4.4131E+15,5.011E+15,패션의류,상의,5
16862,4.4133E+15,5.013E+15,식품,농산물,3
16863,4.427E+15,5.011E+15,식품,건강식품,22
16864,4.427E+15,5.011E+15,식품,건강식품,3
16865,4.5113E+15,5.013E+15,생활/건강,주방용품,15
16866,4.518E+15,5.013E+15,식품,농산물,5
16867,4.671E+15,5.013E+15,식품,과자,8
16868,4.682E+15,5.013E+15,식품,농산물,3
16869,4.686E+15,5.011E+15,식품,건강식품,5
16870,4.717E+15,5.011E+15,식품,농산물,5
16871,4.775E+15,5.011E+15,식품,농산물,3
16872,4.817E+15,5.011E+15,식품,기타식품,3
16873,4.827E+15,5.011E+15,식품,기타식품,4
16874,5.011E+15,1.12E+15,식품,농산물,4
16875,5.011E+15,1.132E+15,식품,농산물,3
16876,5.011E+15,1.135E+15,식품,농산물,3
16877,5.011E+15,1.138E+15,식품,농산물,5
16878,5.011E+15,1.144E+15,식품,농산물,3
16879,5.011E+15,1.144E+15,식품,농산물,3
16880,5.011E+15,1.147E+15,식품,농산물,3
16881,5.011E+15,1.15E+15,식품,농산물,4
16882,5.011E+15,1.156E+15,식품,농산물,4
16883,5.011E+15,1.162E+15,식품,농산물,3
16884,5.011E+15,1.171E+15,식품,농산물,3
16885,5.011E+15,2.647E+15,식품,농산물,5
16886,5.011E+15,2.653E+15,식품,농산물,3
16887,5.011E+15,2.726E+15,식품,농산물,5
16888,5.011E+15,2.82E+15,식품,농산물,3
16889,5.011E+15,2.82E+15,식품,농산물,3
16890,5.011E+15,2.8237E+15,식품,농산물,3
16891,5.011E+15,2.826E+15,식품,농산물,3
16892,5.011E+15,2.9155E+15,식품,농산물,3
16893,5.011E+15,3.017E+15,식품,농산물,3
16894,5.011E+15,3.114E+15,식품,농산물,4
16895,5.011E+15,3.114E+15,식품,농산물,3
16896,5.011E+15,3.171E+15,식품,농산물,5
16897,5.011E+15,4.1135E+15,식품,농산물,3
16898,5.011E+15,4.1135E+15,식품,농산물,3
16899,5.011E+15,4.1135E+15,식품,농산물,3
16900,5.011E+15,4.115E+15,식품,농산물,4
16901,5.011E+15,4.115E+15,식품,농산물,4
16902,5.011E+15,4.115E+15,식품,농산물,5
16903,5.011E+15,4.1285E+15,식품,농산물,3
16904,5.011E+15,4.1287E+15,식품,농산물,4
16905,5.011E+15,4.136E+15,식품,농산물,3
16906,5.011E+15,4.159E+15,식품,농산물,6
16907,5.011E+15,4.159E+15,식품,농산물,10
16908,5.011E+15,4.423E+15,식품,농산물,9
16909,5.011E+15,4.713E+15,식품,농산물,3
16910,5.011E+15,4.725E+15,식품,농산물,46
16911,5.011E+15,4.729E+15,식품,농산물,3
16912,5.011E+15,4.825E+15,식품,농산물,4
16913,5.011E+15,4.873E+15,식품,농산물,4
16914,5.011E+15,2.723E+15,식품,기타식품,4
16915,5.011E+15,1.15E+15,식품,농산물,5
16916,5.011E+15,1.174E+15,식품,농산물,4
16917,5.011E+15,2.647E+15,식품,농산물,3
16918,5.011E+15,2.914E+15,식품,농산물,3
16919,5.011E+15,3.114E+15,식품,농산물,3
16920,5.011E+15,4.1117E+15,식품,농산물,3
16921,5.011E+15,4.1173E+15,식품,농산물,4
16922,5.011E+15,4.121E+15,식품,농산물,3
16923,5.011E+15,4.139E+15,식품,농산물,3
16924,5.011E+15,4.3111E+15,식품,농산물,5
16925,5.011E+15,4.5113E+15,식품,농산물,3
16926,5.011E+15,4.617E+15,식품,농산물,3
16927,5.011E+15,4.729E+15,식품,농산물,3
16928,5.011E+15,4.1465E+15,식품,농산물,5
16929,5.011E+15,1.156E+15,식품,농산물,3
